cell_id,elevation,corine_landuse,temperature,precipitation,population,soil_class
4692e3bc,47.5680435336366,112,-42.0,661.0,1728.13330078125,2.0
4692e3cc,54.29601217775929,112,-42.0,676.0,4.422741889953613,0.0
4692e3b4,50.68001244992626,112,-42.0,667.0,7.427691459655763,0.0
4692e184,50.95288444051937,243,-43.0,677.0,3.6939818859100337,12.0
4692e194,56.284984121517255,312,-43.0,685.0,2.5054585933685303,2.0
4692e18c,52.51297183912627,243,-43.0,666.0,2.828125,2.0
4692e19c,53.16292766648896,312,-43.0,682.0,2.2221007347106934,2.0
4692e22c,52.2797312833825,112,-42.0,676.0,439.71527099609375,0.0
4692e234,51.88825630655094,112,-43.0,682.0,439.8797302246094,0.0
4692e15c,42.74405280911193,311,-42.0,680.0,0.7522988319396973,2.0
4692e3e4,46.111378416723134,311,-42.0,689.0,1.5584580898284912,12.0
4692e3ec,49.780123418691204,231,-42.0,698.0,1.641061544418335,2.0
4692e174,50.43939177843989,231,-42.0,680.0,0.9881857633590698,2.0
4692e16c,46.05168673456932,243,-42.0,678.0,0.9134848713874816,2.0
4692e60c,44.710564282475694,211,-40.0,672.0,3.8354396820068364,2.0
4692e674,45.42969707566865,211,-40.0,678.0,0.8724112510681152,2.0
4692e66c,43.563930745027506,211,-40.0,674.0,1.6369867324829102,2.0
4692e614,44.30870266349948,211,-40.0,669.0,8.10595703125,2.0
4692e5ec,38.33005048790756,311,-40.0,663.0,4.0116543769836435,2.0
4692e5dc,40.144376093027546,211,-40.0,663.0,1.6205836534500122,2.0
4692e5c4,44.30924084721779,112,-40.0,661.0,49.03984832763672,0.0
4692e5e4,40.707031405701926,243,-40.0,670.0,1.4995949268341064,2.0
4692e664,41.51816013881138,211,-40.0,670.0,3.6724586486816406,2.0
4692e6f4,40.67177644067881,231,-40.0,670.0,3.6724586486816406,11.0
4692e65c,40.81696451926718,311,-40.0,671.0,1.0572950839996338,11.0
4692e67c,41.45693214572206,211,-40.0,662.0,1.177113652229309,4.0
4692e5d4,40.23477235132334,211,-40.0,662.0,1.6025996208190918,0.0
4692e61c,45.37980106898716,211,-40.0,673.0,13.676217079162598,2.0
4692e604,45.337591910848815,121,-40.0,675.0,45.961585998535156,2.0
4692e624,44.51844826523138,211,-40.0,673.0,2.2784273624420166,2.0
4692e8a4,46.33877898235711,211,-39.0,685.0,4.906280517578125,2.0
4692e8ac,45.41832779864875,121,-40.0,667.0,32.47334671020508,2.0
4692e5fc,39.850640744579074,311,-40.0,672.0,2.0508062839508057,2.0
4692e644,43.209174487055556,211,-40.0,674.0,0.7278819084167479,2.0
4692e64c,42.837476847123135,313,-40.0,679.0,0.4455639719963074,0.0
4692e63c,43.94175167472996,211,-40.0,674.0,1.5998964309692385,2.0
4692e634,43.073677218690214,211,-40.0,673.0,1.5998964309692385,2.0
4692e5a4,42.474074850277034,211,-40.0,670.0,18.85773468017578,2.0
4692e504,41.13628231749243,211,-40.0,661.0,6.0946245193481445,2.0
4692e5ac,42.18377078309351,211,-40.0,677.0,73.08330535888672,0.0
4692e50c,42.331416772336375,112,-40.0,663.0,20.19424057006836,2.0
4692e5bc,40.99738078214685,211,-40.0,669.0,12.044892311096193,2.0
4692e514,35.248011102481755,211,-40.0,662.0,1.0988423824310305,12.0
4692e51c,36.86873751270528,211,-40.0,665.0,1.5922075510025024,4.0
4692e44c,45.246867899992026,211,-41.0,676.0,3.695960521697998,2.0
4692e454,42.582566553232624,211,-41.0,669.0,3.1921236515045166,2.0
4692e5b4,45.98797342728596,112,-40.0,681.0,61.1756477355957,0.0
4692e4fc,38.422656779386564,231,-40.0,660.0,1.4848393201828003,4.0
4692e594,39.581075629409476,211,-40.0,661.0,1.8270016908645632,2.0
4692e59c,38.80271654712911,211,-40.0,674.0,1.835692763328552,2.0
4692e574,39.30788211433255,231,-40.0,672.0,1.7531580924987793,4.0
4692e57c,36.79518929306341,311,-40.0,670.0,0.5065748691558838,11.0
4692e5cc,41.19608096687161,112,-40.0,662.0,109.76246643066406,0.0
4692e71c,48.05836704799107,211,-41.0,676.0,2.8313934803009038,2.0
4692e714,48.827086779536025,211,-41.0,681.0,22.89391326904297,2.0
4692e724,50.23701469265685,211,-41.0,683.0,4.493559837341309,2.0
4692e704,47.26104082380022,211,-41.0,676.0,2.347280740737915,2.0
4692e6e4,44.62247428115533,211,-41.0,675.0,2.3765089511871342,2.0
4692e73c,49.76958901541575,211,-41.0,680.0,11.480052947998047,2.0
4692e6dc,48.76728563892597,231,-41.0,686.0,2.1316542625427246,2.0
4692e7a4,41.01991614516901,312,-40.0,666.0,5.038376331329347,11.0
4692e70c,40.53747114843252,211,-40.0,664.0,2.1199727058410645,2.0
4692e7ac,39.06476585232482,312,-40.0,668.0,0.6714247465133667,11.0
4692e654,41.864006898841076,312,-40.0,670.0,0.7840921878814697,2.0
4692e6fc,40.61285976487763,211,-40.0,665.0,0.9855327606201172,11.0
4692e76c,46.78528120079819,211,-41.0,672.0,2.888522863388061,2.0
469327ac,77.97658632239515,211,-44.0,702.0,8.91741943359375,2.0
46932704,77.89930382553412,211,-45.0,708.0,8.970213890075684,2.0
46932654,76.53637088074977,211,-45.0,708.0,8.970213890075684,2.0
469327a4,74.17142377580916,211,-44.0,691.0,1.8010085821151731,2.0
4693270c,77.63497224146006,211,-45.0,704.0,5.669970512390138,2.0
4693271c,75.7926227803133,211,-45.0,705.0,1.68256413936615,2.0
46932724,73.6909478635204,231,-45.0,709.0,0.38628900051116943,4.0
46932714,75.18176767777423,231,-44.0,702.0,3.7966134548187256,4.0
4693273c,73.26873281050702,231,-44.0,703.0,2.0626969337463383,4.0
46932644,77.27859777333784,211,-45.0,709.0,1.2834289073944092,1.0
4693265c,76.8578248315928,313,-45.0,702.0,0.7403396368026733,4.0
4693264c,76.6179216345962,211,-45.0,710.0,1.6903067827224731,2.0
469326fc,78.61603950967594,211,-45.0,704.0,0.4419528245925903,4.0
469326ec,79.84580121721541,211,-45.0,701.0,6.592761516571045,2.0
469326f4,78.5093263898577,211,-45.0,702.0,0.15595972537994385,4.0
469326e4,79.407068213638,211,-45.0,707.0,7.512003898620605,2.0
469327bc,75.7576184953962,211,-44.0,700.0,0.6919596791267395,2.0
46932794,73.95576539331553,313,-44.0,712.0,0.9433358311653136,4.0
4693279c,74.28262983049666,311,-44.0,707.0,0.6825400590896606,2.0
46932774,75.49657315624003,231,-44.0,715.0,2.9817464351654053,4.0
4693276c,75.77887336575255,231,-44.0,708.0,3.3355982303619385,2.0
469327cc,77.57024679378588,211,-44.0,699.0,0.08456669747829437,2.0
469327b4,76.05010861766581,211,-44.0,694.0,0.12892034649848938,2.0
46932634,78.31062083341638,211,-44.0,699.0,0.3970677554607392,2.0
4693212c,74.4626689054528,211,-45.0,693.0,0.7773080468177795,1.0
469326d4,76.65099225725446,211,-45.0,691.0,3.19231915473938,2.0
46932134,72.61319249990034,211,-45.0,686.0,3.1927802562713623,0.0
469320d4,73.5335026955118,312,-45.0,708.0,0.2870203256607056,1.0
46932124,71.27105712890625,211,-45.0,688.0,28.721492767333984,0.0
4693211c,74.65911366988202,211,-45.0,703.0,2.1038360595703125,1.0
469320dc,72.94749466253786,211,-44.0,674.0,31.7324161529541,2.0
469320e4,73.56917073775311,211,-44.0,678.0,6.0067949295043945,1.0
469326b4,77.2356329158861,211,-45.0,690.0,4.124575138092041,2.0
469326bc,77.76870291573661,211,-45.0,701.0,4.02032470703125,2.0
469326cc,79.51065328169842,211,-45.0,695.0,4.655372142791748,2.0
469326c4,79.2717802086655,211,-45.0,703.0,4.776155948638916,2.0
46932144,76.39563128412986,243,-45.0,707.0,0.8839203715324402,1.0
4693214c,71.91530219876036,243,-45.0,682.0,0.5466583371162415,0.0
4693213c,74.65197084387955,211,-45.0,693.0,0.9249272346496582,2.0
4693272c,72.30343783631615,312,-45.0,711.0,0.1409454047679901,14.0
46932734,73.46793645741987,211,-44.0,712.0,0.22123190760612488,12.0
469320c4,75.92119769660793,312,-45.0,717.0,0.4815196692943573,0.0
469320cc,73.53558847855548,312,-45.0,711.0,0.20911389589309687,2.0
469326dc,74.99892550098653,243,-45.0,706.0,2.45442533493042,11.0
469328a4,79.12260919687701,312,-45.0,714.0,0.2392502725124359,1.0
46932604,78.36363266925423,312,-45.0,705.0,0.2729565501213074,8.0
469328ac,81.33260236467633,313,-45.0,714.0,0.2392502725124359,1.0
4693261c,81.34110088737644,312,-45.0,718.0,0.3771437704563141,4.0
46932614,78.60405170674227,312,-45.0,701.0,0.400570809841156,11.0
4693266c,77.1087620015047,313,-45.0,704.0,0.31650111079216003,4.0
4693260c,76.86266731729313,312,-45.0,702.0,0.3454926311969757,4.0
46932f4c,80.6240863410794,231,-46.0,718.0,0.2286871522665024,2.0
46932f54,80.52165455720862,231,-46.0,713.0,0.21788927912712094,1.0
46932f44,81.3571548461914,243,-46.0,721.0,0.21202975511550906,1.0
469328b4,82.12818799700055,231,-46.0,725.0,0.23521703481674194,2.0
469325fc,78.4936155980947,313,-46.0,706.0,0.15902765095233914,6.0
469325e4,78.21058903908244,313,-46.0,695.0,0.13742274045944214,11.0
469325f4,78.48221121028979,313,-46.0,698.0,0.13579897582530975,11.0
4693289c,79.38923878572425,243,-45.0,723.0,0.4404023885726929,1.0
469328bc,79.96674658327686,312,-45.0,716.0,0.16336092352867124,4.0
46932884,78.23924161949938,243,-45.0,720.0,0.1736193150281906,2.0
46932894,78.41732149708028,312,-45.0,719.0,0.1736193150281906,4.0
46932624,81.0192396202866,211,-45.0,722.0,0.9658955931663512,2.0
4693263c,81.15218820377271,211,-45.0,708.0,1.7200466394424438,1.0
4693262c,79.66744169896963,211,-45.0,712.0,0.5685192942619324,4.0
469328cc,76.46596698371731,312,-45.0,721.0,0.22066478431224826,4.0
46932684,76.24568705656091,313,-46.0,699.0,0.09466724842786788,4.0
4693242c,76.72538150086693,231,-46.0,695.0,0.30799925327301025,1.0
469325d4,75.50362209397919,231,-45.0,691.0,0.1232476681470871,9.0
4693267c,76.65687529894771,313,-46.0,704.0,0.08300561457872391,2.0
469326a4,76.32371692268215,231,-46.0,690.0,113.83419799804688,2.0
46932424,76.06241747797752,231,-46.0,680.0,1.957902312278748,1.0
4693241c,75.0135748726981,231,-45.0,680.0,2.555253267288208,1.0
4693269c,76.06285126355229,231,-45.0,698.0,1.9699389934539795,4.0
469325cc,76.53579602922711,231,-46.0,708.0,0.07670366764068604,4.0
469325bc,78.84922899518695,312,-46.0,710.0,0.0994289442896843,8.0
469325b4,77.28150519546197,312,-46.0,711.0,0.1672048568725586,1.0
469325c4,76.70684503049267,231,-46.0,696.0,0.077947236597538,11.0
4693243c,80.58457059276347,312,-46.0,719.0,0.2544678747653961,1.0
46932434,78.10749007244499,312,-46.0,719.0,0.2544678747653961,5.0
46932444,82.57244514932438,312,-46.0,726.0,0.31771066784858704,1.0
46932664,79.81835127849969,211,-45.0,705.0,0.4879583716392517,2.0
4693268c,78.29725537981305,211,-45.0,710.0,0.11566673219203948,2.0
46932674,80.74979447345345,211,-46.0,714.0,0.27745163440704346,1.0
46932694,77.13927895682198,211,-45.0,711.0,0.13262303173542025,4.0
469325dc,77.75827960578762,313,-45.0,693.0,0.12202680855989455,11.0
4692d864,71.40128980364119,121,-44.0,703.0,7.174736022949219,2.0
4692d87c,72.61717457673987,112,-43.0,697.0,71.61695098876953,0.0
4692d874,73.8146371646803,211,-44.0,710.0,1.1003084182739258,4.0
4692d86c,72.16990723901866,211,-44.0,705.0,2.0840888023376465,2.0
4692d894,73.17108403419962,211,-43.0,704.0,10.650909423828123,2.0
4692d884,73.74946921212333,112,-44.0,705.0,31.63632583618164,2.0
4692d89c,72.86012408198144,211,-44.0,705.0,5.164902687072754,2.0
4692d88c,72.60431219606983,211,-43.0,702.0,17.42710304260254,2.0
4693278c,76.9950552181322,211,-44.0,715.0,2.4475843906402592,2.0
469327ec,76.57481555549465,211,-44.0,718.0,1.1399499177932741,3.0
469327f4,80.41315506915656,211,-44.0,720.0,2.31793475151062,3.0
4693277c,73.0456846587512,211,-44.0,703.0,3.943488359451294,2.0
46932784,75.35191096091756,211,-44.0,704.0,1.4150012731552124,2.0
4692d844,68.47529773322903,231,-43.0,697.0,0.6688501834869385,0.0
4692d85c,68.82038567990674,211,-43.0,689.0,1.597011923789978,4.0
4692d84c,68.19018165432675,312,-43.0,707.0,0.2373908758163452,11.0
4692d854,68.19214116310587,231,-43.0,699.0,0.9609498977661132,4.0
4692d83c,70.3460618622449,311,-43.0,720.0,0.4774004518985748,4.0
4692d8f4,68.18858679946588,211,-43.0,697.0,2.8945386409759517,2.0
4692d80c,80.58592208550901,211,-44.0,718.0,1.295103669166565,1.0
4692d804,80.91151334801498,211,-44.0,720.0,2.526451110839844,1.0
4692d814,78.19541759880222,211,-44.0,720.0,1.1214858293533323,2.0
4692d81c,80.50652858189174,211,-44.0,739.0,0.9495036005973816,1.0
4692d8ac,70.81190008046677,311,-44.0,722.0,1.2243826389312744,0.0
469320ac,74.24866111911074,311,-44.0,715.0,3.393663167953491,1.0
46932754,71.83639822200854,211,-44.0,707.0,2.0795049667358403,2.0
4692df54,72.59449005126953,312,-44.0,724.0,3.7311208248138423,9.0
4692df5c,69.1477706286372,131,-44.0,702.0,5.766724586486816,1.0
4692df64,68.4656410995795,211,-44.0,688.0,8.414759635925293,4.0
469320a4,70.93572383024255,211,-44.0,707.0,4.286970615386963,4.0
46932744,73.45178954455318,211,-44.0,698.0,3.257744550704956,2.0
4693274c,72.77740353954081,211,-44.0,705.0,1.620523452758789,2.0
4693275c,73.03561323516224,211,-44.0,698.0,1.4696578979492188,2.0
469320b4,72.02341040786432,312,-44.0,715.0,1.4080551862716677,1.0
469320bc,75.55535172443001,312,-45.0,717.0,1.9090681076049805,0.0
4692d8bc,68.40938241141183,211,-43.0,707.0,2.7594010829925537,2.0
4692d8b4,69.27464263293209,211,-44.0,717.0,2.7753500938415527,4.0
4692d8a4,68.14563579948582,211,-43.0,703.0,3.3429164886474614,0.0
4692df4c,72.87964163021167,243,-44.0,714.0,6.091630458831787,2.0
46932764,71.69615329041774,211,-44.0,692.0,10.366825103759766,2.0
46932874,76.85319550183354,312,-44.0,718.0,0.3166351020336151,11.0
469327dc,78.13773890904018,313,-44.0,722.0,0.3613060116767883,2.0
4693286c,76.30432705003388,312,-44.0,720.0,0.3490562438964844,4.0
4693287c,79.47754373355787,211,-45.0,723.0,0.6400789022445679,4.0
4693280c,75.65015006551937,313,-44.0,721.0,0.6727908849716187,4.0
469327c4,80.3859634399414,211,-45.0,729.0,0.35940784215927124,4.0
4693288c,76.50861218510842,312,-45.0,723.0,0.2128143012523651,4.0
469328f4,77.0106500119579,312,-45.0,732.0,0.2490212917327881,4.0
46932864,75.2258412886639,312,-44.0,719.0,0.31879493594169617,4.0
4693285c,75.79728480747768,312,-45.0,723.0,0.4067502617835999,4.0
469327d4,80.75634376370176,211,-45.0,720.0,0.8379467129707336,2.0
46932814,78.50235841712174,211,-44.0,723.0,1.6492081880569458,3.0
4693281c,77.30293523048869,112,-44.0,709.0,14.89162826538086,3.0
46932804,77.69854798608897,211,-44.0,727.0,2.284341812133789,2.0
469327fc,78.40987287248883,211,-44.0,721.0,1.4490482807159424,4.0
469327e4,77.53243131053691,312,-44.0,720.0,1.004987716674805,4.0
46932844,76.67705567029057,231,-44.0,723.0,1.3414303064346311,4.0
46931ff4,60.91862845907406,211,-44.0,669.0,0.5364010334014893,0.0
46931f94,60.474902561732705,231,-44.0,668.0,1.1014426946640017,0.0
46932024,66.07475755652602,211,-44.0,677.0,0.821488618850708,1.0
46931f8c,64.86298378146425,211,-44.0,673.0,0.9996300339698792,2.0
4693201c,66.23233600538605,231,-44.0,675.0,0.9854186177253724,1.0
46931fc4,60.127130780901226,231,-44.0,675.0,1.567912220954895,1.0
46931fbc,62.17291874788246,231,-44.0,682.0,1.1633707284927368,0.0
46931fec,60.56088825147979,231,-44.0,668.0,0.7508010864257812,1.0
4693202c,68.7085600872429,311,-45.0,685.0,0.5077669024467468,4.0
469321cc,71.83155916175062,311,-45.0,695.0,0.036564111709594734,4.0
469321d4,70.4133487623565,231,-45.0,693.0,0.06231193616986275,5.0
46932034,70.54958366861149,311,-45.0,698.0,0.02115446887910366,12.0
46931f9c,67.7362788453394,231,-44.0,689.0,1.0097709894180298,2.0
46931f84,71.94274341816805,231,-45.0,691.0,1.5469423532485962,2.0
46931f74,70.04618500690071,231,-45.0,688.0,1.708750605583191,1.0
46932004,64.10188776133012,211,-44.0,696.0,1.0378812551498413,4.0
46931ffc,66.01902436236946,231,-44.0,685.0,1.1542410850524902,1.0
4692dffc,64.28359292477978,311,-44.0,690.0,1.0047402381896973,11.0
46931fe4,63.36167829863879,211,-43.0,667.0,17.91217803955078,2.0
46931fdc,62.0324584026726,211,-44.0,669.0,1.8237031698226929,2.0
4692e01c,61.31988291837732,211,-43.0,667.0,8.442736625671388,2.0
4693203c,67.61695340214943,231,-44.0,691.0,0.060526203364133835,4.0
46932014,69.1267782717335,312,-44.0,698.0,0.08125688880681993,1.0
46932044,70.26628034942004,312,-44.0,697.0,0.026706887409091,10.0
46931e4c,60.23188081079601,231,-44.0,687.0,0.4655428528785706,1.0
46931e5c,57.0326215782944,313,-44.0,673.0,0.22587409615516665,8.0
46931e54,61.40508285833865,231,-44.0,687.0,0.4655428528785706,10.0
46931e44,59.492144448416575,313,-44.0,691.0,1.0646297931671145,2.0
46931e6c,54.44073252775232,231,-44.0,673.0,0.4000388383865357,0.0
46931e74,53.66340777338768,312,-44.0,674.0,0.2891028821468353,8.0
46931e64,55.17155433187679,312,-44.0,674.0,0.2891028821468353,10.0
46931f04,62.676365054383574,312,-45.0,679.0,0.5819525122642517,1.0
46931efc,60.06271510221521,312,-45.0,671.0,0.4025398790836334,4.0
46931f1c,64.01890719666773,312,-45.0,679.0,0.5772408843040466,1.0
46931fac,63.24284269371811,312,-45.0,690.0,0.3381061851978302,2.0
46931ef4,56.87759555115993,312,-44.0,664.0,0.1651536524295807,0.0
46931e8c,55.14918627057757,312,-44.0,662.0,0.164259135723114,5.0
46931eec,56.69967339963329,312,-45.0,664.0,0.14556734263896942,0.0
46931fcc,60.04352865413744,211,-44.0,674.0,4.421616077423097,2.0
46931e34,58.691936337217996,211,-44.0,682.0,3.559507131576538,2.0
46931fb4,60.77889119362344,231,-44.0,689.0,3.886122465133667,1.0
46931fd4,58.614955045739,211,-43.0,670.0,2.0840742588043213,2.0
46931e3c,54.27660307592274,211,-44.0,674.0,3.8835968971252437,8.0
46931e14,54.37924622516242,243,-44.0,682.0,1.8373188972473145,0.0
46931e24,55.68807010261379,211,-43.0,659.0,5.477692604064941,2.0
46931e1c,53.344800676618306,211,-43.0,672.0,3.8835968971252437,0.0
46931fa4,63.35451818972218,231,-44.0,680.0,3.0603227615356445,1.0
469321a4,77.38301428970027,311,-45.0,709.0,0.03382095322012901,4.0
469321bc,79.38836093824737,312,-46.0,711.0,0.017876308411359787,1.0
4693210c,78.38714942153621,311,-46.0,709.0,0.06021055206656456,1.0
4693219c,74.95523460543886,311,-45.0,705.0,0.012025690637528895,2.0
469321ac,77.28571319580078,243,-45.0,706.0,0.2035345435142517,1.0
469321b4,76.82759717045998,312,-45.0,709.0,0.24520137906074524,1.0
469321c4,78.19877811354034,311,-45.0,700.0,0.08442489057779312,2.0
4693217c,79.08468020692162,313,-46.0,710.0,0.07532159984111786,6.0
46932184,80.08505918541735,313,-46.0,705.0,0.05882250890135765,5.0
46932164,79.12918480075136,312,-46.0,710.0,0.08351748436689377,5.0
46932174,78.16957138995734,313,-46.0,709.0,0.050947580486536026,5.0
4693216c,78.23924084098972,312,-46.0,713.0,0.10131075978279114,7.0
46932194,81.51361473239199,312,-46.0,706.0,0.014621015638113022,4.0
4693218c,80.49102098114635,312,-46.0,700.0,0.015787305310368538,2.0
46932104,74.45910301987006,312,-45.0,714.0,1.0673530101776123,1.0
469320fc,69.81102705974968,312,-45.0,705.0,1.338328838348389,8.0
46932054,72.12501572589484,312,-45.0,707.0,0.4013919234275818,4.0
4693204c,71.76022774832589,313,-45.0,700.0,0.01924859546124935,12.0
46932114,74.15058603092115,313,-45.0,715.0,0.3502696752548218,2.0
46931f5c,68.16268508288326,243,-45.0,674.0,1.4407036304473877,0.0
46931f44,74.81552466567682,243,-46.0,700.0,1.2152795791625977,2.0
46931f54,71.7365951538086,311,-46.0,691.0,0.7277312874794006,0.0
46931f64,71.07290875181859,231,-45.0,676.0,14.02165985107422,2.0
46931f6c,66.26644617197465,231,-45.0,676.0,15.688055038452148,0.0
46931f3c,67.61517450760822,243,-45.0,683.0,1.12109112739563,0.0
46931f24,63.3600266904247,312,-45.0,667.0,0.5600382685661316,1.0
46931f14,72.96372970269651,231,-45.0,676.0,0.9638944268226624,0.0
46932204,70.18490413743622,243,-46.0,671.0,0.4904451072216034,0.0
469318ac,70.47846330915179,311,-46.0,684.0,0.4734182953834534,1.0
469321fc,72.42331524284519,243,-45.0,673.0,0.5212146639823914,0.0
46931f4c,79.27040209089006,231,-46.0,707.0,0.3254590630531311,2.0
469318cc,75.86086351044322,231,-46.0,685.0,0.4749854505062103,2.0
469318b4,75.02372897401149,312,-46.0,688.0,0.3984965085983277,2.0
46931f34,89.6371516013632,312,-47.0,720.0,0.6707711815834045,1.0
469321dc,73.85444485411351,243,-45.0,689.0,1.7432870864868164,2.0
46931f7c,73.32398877825055,211,-45.0,694.0,1.1991078853607178,1.0
46931f0c,67.9066164444904,231,-45.0,692.0,1.3701648712158203,1.0
469321e4,79.81574327118544,312,-46.0,704.0,0.05894201248884201,2.0
469321f4,79.52729921924825,312,-46.0,707.0,0.0293609406799078,2.0
469321ec,76.82735614387356,312,-46.0,700.0,0.33664822578430176,1.0
4692dfdc,61.729645865304136,211,-43.0,680.0,1.934210062026977,2.0
4692e074,60.617652192407725,312,-43.0,678.0,0.9487627744674684,2.0
4692dfe4,62.30370860197107,243,-43.0,685.0,2.436832427978516,2.0
4692dfd4,62.184608926578434,312,-43.0,691.0,1.6627721786499023,2.0
4692e07c,60.260108947753906,312,-43.0,680.0,0.7786884903907776,11.0
4692e06c,60.3968002163634,211,-43.0,677.0,0.8631635308265686,2.0
4692e044,61.997669687076495,211,-43.0,676.0,1.084850549697876,2.0
4692e064,58.095931851134004,312,-43.0,677.0,0.7752838730812073,2.0
4692dff4,66.33851646890446,211,-44.0,694.0,4.520300388336182,2.0
4692dfec,66.36300635824398,211,-43.0,693.0,10.888165473937988,2.0
4692e00c,62.71090083219568,311,-44.0,692.0,1.2491716146469116,2.0
4692e004,61.20258829545001,311,-44.0,690.0,1.2354344129562378,12.0
4692e014,65.0356724797463,311,-44.0,695.0,2.604391098022461,2.0
4692de2c,68.48054776872907,312,-43.0,709.0,4.171427249908446,2.0
4692dfcc,71.69325100645726,211,-44.0,717.0,5.4442291259765625,2.0
4692e084,58.34107153756278,312,-43.0,686.0,0.3479702472686768,11.0
4692e08c,58.419815530582355,312,-43.0,684.0,0.835928738117218,12.0
4692dfc4,71.22483810113401,211,-43.0,695.0,15.199509620666506,2.0
4692df94,72.14584506287865,211,-43.0,702.0,34.15416717529297,2.0
4692dfbc,70.73782535475128,211,-43.0,702.0,45.01331329345703,2.0
4692e1cc,60.122043687470104,312,-43.0,696.0,1.0539873838424685,2.0
4692e034,60.39124461582729,211,-43.0,683.0,2.682147026062012,2.0
4692e1d4,60.01914736689354,211,-43.0,693.0,1.3439294099807741,2.0
4692e1b4,61.0914658526985,211,-43.0,700.0,1.7482795715332031,12.0
4692e1ec,57.538112328977,231,-43.0,679.0,1.9447201490402224,2.0
4692e1c4,58.303116389683325,311,-43.0,685.0,1.5943901538848877,2.0
4692e02c,60.79583849225725,211,-43.0,667.0,9.408028602600098,2.0
4692e024,59.90118096799266,112,-43.0,664.0,147.0738067626953,0.0
4692e1dc,58.62582101627272,211,-43.0,668.0,2.2271201610565186,2.0
46931e2c,57.136018480573384,211,-43.0,670.0,1.583486557006836,2.0
4692e054,57.51171322258151,211,-43.0,684.0,7.587822437286378,2.0
4692e04c,58.76211999387157,211,-43.0,693.0,6.467400074005128,0.0
4692e1ac,59.705860293641386,231,-43.0,694.0,4.062761306762694,2.0
4692e1a4,58.22100837863221,243,-43.0,699.0,1.2836015224456787,2.0
4692e1bc,60.85135012256856,243,-43.0,695.0,0.8111708164215088,2.0
4692e03c,61.94392908835898,211,-43.0,668.0,5.013466358184815,2.0
4693207c,68.58286666870117,211,-44.0,714.0,2.7166922092437744,1.0
46932064,70.09287557796557,312,-44.0,712.0,1.6127604246139526,8.0
4693208c,64.42714006073619,243,-44.0,694.0,2.840848207473755,1.0
46932084,66.79689033664003,211,-44.0,695.0,1.497162699699402,1.0
46932074,69.45020107347139,231,-44.0,704.0,0.9799766540527344,2.0
4693200c,69.93923872344348,312,-44.0,703.0,0.13318383693695068,4.0
4693206c,71.07831791469029,243,-44.0,710.0,1.0696891546249392,2.0
469320ec,68.39696946436045,211,-44.0,685.0,1.800162672996521,1.0
469320f4,73.10844234544403,243,-45.0,705.0,0.4701098501682282,1.0
46932094,66.44045008445272,211,-44.0,684.0,3.067824363708496,0.0
4693205c,69.98451232910156,312,-44.0,707.0,0.07917701452970505,1.0
4692df7c,64.62668274859993,211,-43.0,683.0,6.0764641761779785,2.0
4693209c,67.16212120834662,211,-43.0,675.0,6.14786434173584,2.0
4692df8c,70.50207971066845,211,-44.0,717.0,4.208974361419679,2.0
4692df84,69.77005145014549,211,-44.0,712.0,1.5174908638000488,1.0
4692c4ec,68.70054517473493,211,-40.0,705.0,7.129436016082764,2.0
4692c494,73.6234744324976,211,-41.0,721.0,3.2642996311187744,2.0
4692c4c4,66.43239640216439,211,-40.0,688.0,26.59452247619629,2.0
4692c49c,68.6559216246313,231,-40.0,686.0,0.9648478031158448,2.0
4692c364,61.50096869955257,312,-40.0,675.0,1.1030412912368774,2.0
4692c4a4,70.36724230707908,231,-40.0,698.0,1.955494046211243,2.0
4692c484,69.90165367904974,313,-40.0,703.0,0.6291512250900269,2.0
4692c4d4,65.60350978617764,211,-40.0,688.0,4.141275882720946,2.0
4692c4cc,69.25162038997729,211,-41.0,714.0,3.412519693374634,2.0
4692db2c,63.610110224509725,231,-40.0,686.0,2.3895719051361084,2.0
4692c4dc,64.75412454410476,231,-40.0,682.0,5.475401878356934,2.0
4692c4b4,67.55053718722597,231,-40.0,711.0,3.30777907371521,2.0
4692c4ac,66.15630262725207,231,-40.0,691.0,3.68696665763855,2.0
4692c4bc,70.56359583017776,231,-40.0,708.0,3.3912193775177,2.0
4692c4f4,62.83210014810368,211,-39.0,694.0,2.1614251136779785,2.0
4692c4fc,64.70602549338827,211,-40.0,691.0,6.772254943847656,2.0
4692c45c,58.27276696964186,242,-39.0,683.0,11.103874206542967,2.0
4692c48c,63.700306094422636,312,-40.0,702.0,1.290550708770752,2.0
4692c464,58.69215431991889,312,-39.0,697.0,0.2568016946315765,2.0
4692c47c,59.29306497379225,313,-39.0,693.0,0.2343047261238098,2.0
4692c524,65.91664707417391,131,-40.0,699.0,23.45959663391113,2.0
4692c51c,64.69688322106187,231,-39.0,690.0,11.664543151855467,2.0
4692c4e4,65.33763597449477,231,-40.0,689.0,15.930238723754885,2.0
4692c33c,52.879877129379594,313,-40.0,665.0,1.7034435272216797,14.0
4692c334,47.17218313411791,313,-39.0,659.0,3.27354097366333,2.0
4692c34c,54.118183369539224,313,-40.0,665.0,1.5832792520523071,12.0
4692c344,53.48445448583485,313,-40.0,666.0,1.3325245380401611,4.0
4692c324,42.66635482165278,311,-39.0,658.0,2.1933388710021973,12.0
4692c2dc,40.417432356853865,311,-39.0,652.0,1.8406802415847776,0.0
4692c32c,44.190870012555806,313,-39.0,656.0,5.237056255340576,9.0
